"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2023-02-24 10:55:00,"Lochaber","NN193733",-0.543217595973,1.98223343768479,"1200",120,20,"Aonach Mor","BM","Low","Low","-1.7",0,5,100,"0 - None","0",82,5,0,0,-1.2,292,21,0.2,3,178,0,8,0,1,0,0
2023-02-25 11:10:00,"Lochaber","NN193733",-0.543217595973,1.98223343768479,"1200",120,20,"Aonach Mor","BM","Low","Low","-4.7",0,20,100,"2 - Trace","1",61,0,0,0,-5.1,44,19,1.6,3,178,0,8,0,1,0,-2
2023-02-26 11:35:00,"Lochaber","NN193733",-0.543217595973,1.98223343768479,"1200",110,20,"Aonach Mor","KM","Low","Low","0.6",80,10,0,"0 - None","0",64,0,0,0,0.5,123,8,0.6,3,180,0,8,0,1,0,-0.9
2023-02-27 11:15:00,"Lochaber","NN171718",-0.556722346791129,1.96236786718635,"830",NA,0,"Ben Nevis","GM","Low","Low","1.1",180,5,0,"0 - None","0",0,0,0,0,1.4,95,8,NA,NA,180,0,8,0,2,0,0
2023-02-28 12:00:00,"Lochaber","NN143733",-0.543283498333839,1.93703925816175,"550",NA,0,"Ben Nevis","GM","Low","Low","0.6",45,10,70,"0 - None","0",0,0,0,0,1.7,48,9,NA,NA,180,0,8,0,2,0,0
2023-03-01 11:00:00,"Lochaber","NN167743",-0.534268439804632,1.95871918817182,"1085",15,20,"Aonach Mor","GM","Low","Low","0.4",90,20,100,"0 - None","0",0,0,0,0,-1.9,81,15,0.3,0,180,0,10,0,2,0,-0.6
2023-03-02 11:30:00,"Lochaber","NN168735",-0.541454008575309,1.95963369800391,"900",300,15,"Carn Dearg Beag","GM","Low","Low","-1.1",50,10,70,"0 - None","0",25,0,0,0,-3,119,11,0.4,0,180,0,10,0,2,0,-1.2
2023-03-03 12:00:00,"Lochaber","NN175727",-0.548631717880794,1.96597150996975,"1160",330,10,"Carn Dearg Meadhonach","BM","Low","Low","4.7",NA,0,0,"2 - Trace","0",0,1,0,0,-2.7,114,5,3.8,3,180,0,10,10,1,0,-7
2023-03-04 10:50:00,"Lochaber","NN195742",-0.535129549671427,1.98402910042753,"1065",10,30,"Aonach Mor","GP","Low","Low","-1.5",135,5,10,"2 - Trace","0",37,2,0,0,-2.9,103,10,1.1,4,182,0,10,0,1,0,-2.4
2023-03-05 11:20:00,"Lochaber","NN194729",-0.546809777863719,1.9831426853237,"1207",75,10,"Aonach Mor,","GP","Low","Low","-1.5",260,5,100,"2 - Trace","0",205,6,0,0,-1.5,266,6,1,3,184,0,10,0,1,0,-1.5
2023-03-06 12:45:00,"Lochaber","NN192729",-0.546812440524357,1.98133491378478,"1220",150,10,"Aonach Mor","GM","Low","Low","-5.3",90,5,100,"4 - Light Showers","0",40,20,0,0,-6.5,244,12,1.6,3,186,0,10,0,1,0,-3.1
2023-03-07 11:40:00,"Lochaber","NN166734",-0.542355008572677,1.95782725889435,"840",225,10,"Carn Dearg Beag","GM","Low","Low","-3.8",0,0,80,"0 - None","0",20,6,0,0,-8,88,14,1.1,4,190,0,10,0,1,0,-3.2
2023-03-08 11:50:00,"Lochaber","NN194730",-0.545911398082989,1.9831413449776,"1200",110,20,"Aonach Mor","BM","Moderate","Low","-9.3",90,12,10,"2 - Trace","1",43,15,0,0,-9.4,20,8,2.2,2,190,0,10,10,1,0,-4.5
2023-03-09 11:30:00,"Lochaber","NN144669",-0.600778063271369,1.93802609515766,"660",NA,0,"Stob Ban","GM","Moderate","Moderate","-1",90,20,10,"0 - None","0",0,2,0,0,-8.2,166,6,NA,NA,192,0,10,0,1,0,0
2023-03-10 12:45:00,"Lochaber","NN193746",-0.531538744402807,1.98221595752134,"1050",310,25,"Aonach Mor","KM","Moderate","Moderate","-7",270,5,10,"0 - None","0",26,15,0,0,-8,40,10,2.7,2,192,0,10,10,1,0,-5
2023-03-11 11:20:00,"Lochaber","NN192733",-0.543218928944133,1.98132955435679,"1200",310,30,"Aonach Mor","BM","Considerable -","Considerable -","-5.2",180,10,80,"0 - None","1",31,1,0,0,-6.1,240,9,3.8,2,192,0,10,10,1,0,-9.5
2023-03-12 10:50:00,"Lochaber","NN188742",-0.535138906823572,1.97770195568525,"960",350,25,"Aonach Mor","BM","Considerable -","Moderate","1.2",220,15,100,"6 - Snow Showers","1",150,15,0,1,-0.1,194,30,3.2,4,192,0,10,10,2,0,0
2023-03-13 12:15:00,"Lochaber","NN192733",-0.543218928944133,1.98132955435679,"1200",240,25,"Aonach Mor","KM","Moderate","Moderate","-3.9",60,20,100,"6 - Snow Showers","1",49,30,0,0,-4.6,158,20,1.3,1,198,0,10,0,1,0,-3.8
2023-03-14 11:45:00,"Lochaber","NN187740",-0.536936979853081,1.97680076117834,"1105",280,15,"Aonach Mor","GM","Moderate","Moderate","-5.8",90,20,100,"0 - None","0",35,10,0,0,-7.8,127,19,2.3,2,204,0,10,0,1,0,-5.3
2023-03-15 12:00:00,"Lochaber","NN167722",-0.553134102580885,1.95874701925493,"675",NA,0,"Ben Nevis","GM","Low","Moderate","-2.1",225,20,100,"2 - Trace","0",0,0,0,0,-4.7,215,20,NA,NA,204,0,12,0,2,0,0
2023-03-16 12:00:00,"Lochaber","NN187744",-0.533343504821435,1.97679539251331,"980",20,20,"Aonach Mor","GM","Low","Low","4.1",210,25,100,"0 - None","0",45,20,0,1,2.5,188,29,0.4,2,206,0,12,0,2,0,0
2023-03-17 12:20:00,"Lochaber","NN162718",-0.556734136127961,1.95423283231065,"930",90,30,"Ben Nevis","KM","Low","Low","5.2",200,5,100,"0 - None","0",95,10,0,0,2.2,224,24,0,1,206,0,12,0,1,0,0
2023-03-18 11:15:00,"Lochaber","NN190740",-0.536932978057485,1.97951239842008,"1170",340,20,"Aonach Mor","KM","Low","Low","2.4",190,25,100,"0 - None","0",48,10,0,1,2,172,16,0,1,206,0,12,0,2,0,0
2023-03-19 11:55:00,"Lochaber","NN193733",-0.543217595973,1.98223343768479,"1200",90,20,"Aonach Mor","KM","Low","Low","-0.5",260,5,100,"2 - Trace","0",60,5,0,0,-0.5,256,14,0,3,206,0,12,0,2,0,0
2023-03-20 12:00:00,"Lochaber","NN167724",-0.551337361233372,1.95874437786261,"710",310,15,"Ben Nevis","GM","Low","Low","4.3",140,15,100,"0 - None","0",30,20,0,1,3.7,193,10,0,0,208,0,12,0,2,0,0
2023-03-21 12:00:00,"Lochaber","NN187746",-0.531546770974332,1.97679270525296,"880",20,20,"Aonach Mor","GM","Moderate","Moderate","4.2",225,20,100,"0 - None","0",40,20,0,1,2.3,204,29,NA,NA,208,0,12,0,2,0,0
2023-03-22 12:15:00,"Lochaber","NN171716",-0.558519099261791,1.96237050764471,"860",40,30,"Ben Nevis: Coire Leis","KM","Moderate","Moderate","0",180,25,100,"6 - Snow Showers","1",35,5,0,0,-2.1,208,37,0,2,208,0,12,5,1,0,0
2023-03-23 10:45:00,"Lochaber","NN195748",-0.529739324809557,1.98402100913434,"1035",80,35,"Aonach Mor","GP","Moderate","Moderate","0.6",180,20,80,"6 - Snow Showers","1",140,10,0,0,-0.9,211,33,0.4,1,214,0,12,5,1,0,-0.5
2023-03-24 11:30:00,"Lochaber","NN194730",-0.545911398082989,1.9831413449776,"1210",70,15,"Aonach Mor, Summit Gully","GP","Low","Low","-0.3",250,20,100,"4 - Light Showers","1",240,10,0,1,-0.2,203,21,0,1,220,0,12,0,1,0,0
2023-03-25 11:20:00,"Lochaber","NN189741",-0.536035941955084,1.97860717668832,"1120",340,23,"Aonach Mor","BM","Low","Low","-1.9",45,5,100,"2 - Trace","0",40,10,0,0,-1.6,103,11,0.1,1,224,0,12,0,1,0,0
2023-03-26 11:25:00,"Lochaber","NN162718",-0.556734136127961,1.95423283231065,"930",130,25,"Coire na Ciste, Ben Nevis","BM","Low",NA,"-3.1",0,5,80,"0 - None","0",79,0,0,0,-5.5,107,13,1.8,1,226,0,12,0,1,0,0
2023-03-28 11:30:00,"Lochaber","NN187747",-0.530648404968739,1.97679136089084,"920",5,20,"Aonach Mor","GM","Low","Low","-0.2",225,20,100,"6 - Snow Showers","1",30,2,0,1,-1.1,48,12,0.2,1,226,0,12,0,1,0,-0.2
2023-03-29 11:00:00,"Lochaber","NN167723",-0.552235731603677,1.95874569880054,"670",NA,0,"Ben Nevis","GM","Low","Low","7.6",125,15,100,"0 - None","0",0,0,0,1,2.5,209,27,NA,NA,232,0,12,0,2,0,0
2023-03-30 11:10:00,"Lochaber","NN187744",-0.533343504821435,1.97679539251331,"955",345,15,"Aonach Mor","GM/BM","Low","Low","3.7",270,2,100,"0 - None","0",59,2,0,1,2,210,28,0,2,232,0,12,0,2,0,0
2023-03-31 11:00:00,"Lochaber","NN193746",-0.531538744402807,1.98221595752134,"1090",340,30,"Aonach Mor","BM","Low","Low","3",180,10,100,"0 - None","0",51,5,0,0,1.9,178,12,0,1,232,0,12,0,2,0,0
2023-04-01 11:00:00,"Lochaber","NN259755",-0.523363406349056,2.04185919051957,"940",110,25,"Stob Coire na Gaibhre","BM","Low","Low","4",180,5,70,"0 - None","0",30,10,0,0,0.5,134,6,0,1,232,0,20,0,2,0,0
2023-04-02 11:00:00,"Lochaber","NN168717",-0.557624656511294,1.95965750763573,"870",70,25,"Observatory Gully, Ben Nevis","BM","Low","Low","2.4",40,2,100,"0 - None","0",39,5,0,1,1.8,234,4,0,1,232,0,20,0,2,0,0
2023-04-03 12:20:00,"Lochaber","NN171719",-0.555823971464385,1.96236654623052,"820",NA,0,"Ben Nevis","GM","Low","Low","5.9",135,10,50,"0 - None","0",0,0,0,0,0.2,192,19,NA,NA,232,0,20,0,2,0,0
2023-04-04 10:25:00,"Lochaber","NN195747",-0.530637694089905,1.98402235890759,"1050",90,40,"Aonach Mor","RB","Low","Low","0",200,20,80,"0 - None","0",5,3,0,0,-0.1,204,23,0,1,232,0,20,0,1,0,0
2023-04-05 11:00:00,"Lochaber","NN170718",-0.556723659140616,1.96146397446503,"820",NA,0,"Ben Nevis","RB","Low","Low","7.2",170,15,100,"0 - None","0",0,0,0,0,4,203,32,NA,NA,232,0,20,0,2,0,0
2023-04-06 12:00:00,"Lochaber","NN193744",-0.533335484077828,1.98221865215972,"1140",80,25,"Aonach Mor: Aonach an Nid","KM","Low","Low","-0.5",280,15,100,"4 - Light Showers","0",55,1,0,0,-0.4,233,17,0.3,4,232,0,20,0,1,0,0
2023-04-07 12:10:00,"Lochaber","NN172739",-0.537855269420934,1.96324390526053,"1190",90,5,"Aonach Mor","GM","Low","Low","-0.3",115,15,10,"0 - None","0",20,2,0,0,-0.2,202,9,0.3,2,236,0,20,0,1,0,-0.3
2023-04-08 11:00:00,"Lochaber","NN192741",-0.536031935037852,1.98131881202387,"1080",340,10,"Aonach Mor","BM","Low","Low","0.5",160,25,50,"0 - None","0",20,1,0,0,0.1,167,17,0,1,236,0,20,0,1,0,0
2023-04-09 10:15:00,"Lochaber","NN174727",-0.548633036993756,1.9650676227794,"1140",0,15,"Carn Dearg Meadhonach","BM","Moderate","Low","1.5",170,30,90,"0 - None","0",85,1,0,0,1.7,184,26,0,2,236,0,20,0,2,0,0
2023-04-10 11:30:00,"Lochaber","NN167722",-0.553134102580885,1.95874701925493,"675",NA,0,"Ben Nevis","GM","Low","Low","3.8",225,20,100,"2 - Trace","0",0,0,0,1,-0.7,197,28,NA,NA,236,0,20,0,2,0,0
2023-04-11 12:11:00,"Lochaber","NN187746",-0.531546770974332,1.97679270525296,"900",5,15,"Aonach Mor","GM","Considerable +","Considerable -","0.7",225,5,90,"4 - Light Showers","1",30,4,0,0,-2.2,236,28,0,1,238,0,20,0,1,0,0
2023-04-12 11:30:00,"Lochaber","NN165726",-0.549543249247021,1.95693395875249,"580",NA,0,"Ben Nevis","GM","Considerable -","Considerable -","-0.8",135,45,100,"8 - Snow","1",0,0,0,0,-4,198,30,NA,NA,242,0,20,0,2,0,0
2023-04-13 11:30:00,"Lochaber","NN164727",-0.548646194694478,1.95602875028822,"610",320,15,"Ben Nevis","GM","Moderate","Moderate","2.3",0,0,100,"2 - Trace","0",28,10,0,0,-0.8,169,16,0,1,250,0,20,0,1,0,0
2023-04-14 12:30:00,"Lochaber","NN176723",-0.552223893334556,1.96688070577524,"1160",45,30,"Carn Mor Dearg","GP","Moderate","Moderate","0.4",185,10,80,"4 - Light Showers","0",250,10,0,0,-0.3,200,6,0.4,2,252,0,20,0,1,0,0
2023-04-15 11:45:00,"Lochaber","NN162716",-0.558530879949914,1.95423546181476,"980",16,20,"Ben Nevis, Coire na Ciste","GP","Low",NA,"2",270,10,0,"0 - None","0",200,11,0,0,-0.7,156,5,1.4,2,256,0,20,0,1,0,-2.9
2023-12-20 11:00:00,"Lochaber","NN164721",-0.55403640644865,1.95603666638401,"790",NA,0,"Coire na ciste","RB/DG","",NA,"4.6",40,10,100,"","0",0,0,0,1,2.4,248,31,NA,NA,0,0,2,0,2,0,0
2023-12-24 11:00:00,"Lochaber","NN167722",-0.553134102580885,1.95874701925493,"670",NA,0,"Ben Nevis","BM","Low","Low","4.4",330,30,100,"2 - Trace","0",0,0,0,1,0.2,234,45,NA,NA,2,0,2,0,2,0,0
2023-12-25 11:25:00,"Lochaber","NN189740",-0.536934312600066,1.97860851935028,"1150",350,20,"Aonach Mor","BM","Low","Low","-0.4",180,20,100,"4 - Light Showers","1",41,2,0,0,-0.4,240,27,1.5,4,4,0,2,0,2,0,-1.6
2023-12-26 12:30:00,"Lochaber","NN188742",-0.535138906823572,1.97770195568525,"1050",30,25,"Aonach Mor","GM","Considerable +",NA,"-4.9",315,5,10,"0 - None","0",20,20,0,0,-3.4,211,15,4.7,3,8,0,2,0,1,0,-4
2023-12-29 13:10:00,"Lochaber","NN192742",-0.535133563546478,1.98131746703132,"1180",30,20,"Top of Coire Dubh, Aonach Mor.","BF","Moderate","Moderate","-4.1",260,3,60,"6 - Snow Showers","0",67,10,0,0,-4.8,208,11,2.5,2,14,0,2,0,1,0,-2.2
2023-12-30 11:20:00,"Lochaber","NN194747",-0.530639035092727,1.98311848419329,"850",20,25,"Goose Gully, Aonach Mor","BF","Moderate","Moderate","-2.6",160,20,100,"6 - Snow Showers","1",50,20,0,0,-5.6,231,13,2.1,1,20,0,2,0,1,0,-3.5
2023-12-31 11:35:00,"Lochaber","NN187745",-0.532445137591972,1.97679404912712,"930",300,30,"Aonach Mor","KM","Moderate",NA,"-1",130,25,90,"0 - None","1",77,8,0,0,-1.5,155,40,0.5,2,26,0,2,0,1,0,-1.2
2024-01-02 11:30:00,"Lochaber","NN169726",-0.549537992951419,1.96054951027715,"700",300,30,"Ben Nevis","KM","Moderate","Moderate","1.8",120,25,100,"4 - Light Showers","1",44,10,0,0,-1,120,30,0.2,1,30,0,3,0,2,0,0
2024-01-03 13:00:00,"Lochaber","NN168723",-0.552234418668074,1.95964958850711,"700",260,20,"Ben Nevis","GM","Moderate","Low","3.2",135,10,100,"0 - None","0",45,25,0,1,-0.7,NA,0,0,1,34,0,3,0,2,0,0
2024-01-04 11:30:00,"Lochaber","NN188743",-0.534240537886019,1.97770061266072,"1000",10,25,"Aonach Mor","GM","Low","Low","0.9",225,10,100,"2 - Trace","0",40,15,0,1,-0.8,NA,0,0,1,34,0,3,0,2,0,0
2024-01-05 11:50:00,"Lochaber","NN193733",-0.543217595973,1.98223343768479,"1200",90,15,"Aonach Mor","BM","Low","Low","-1.4",270,12,100,"2 - Trace","0",109,2,0,0,-1.8,240,20,0.5,3,36,0,3,0,1,0,-0.7
2024-01-06 10:35:00,"Lochaber","NN194719",-0.55579360908976,1.98315606185863,"1075",110,25,"Aonach Mor/Beag col","BM","Low","Low","-1.8",310,10,100,"2 - Trace","0",47,10,0,0,-2.3,260,15,0.6,1,38,0,3,0,1,0,-0.8
2024-01-07 11:35:00,"Lochaber","NN173721",-0.554024593222599,1.96417168462134,"1100",70,45,"Carn Dearg Meadhonach","BM","Low","Low","-3.3",60,10,5,"0 - None","0",138,5,0,0,-2.8,60,10,2.2,3,40,0,3,0,1,0,-2.9
2024-01-08 11:25:00,"Lochaber","NN194719",-0.55579360908976,1.98315606185863,"1075",110,25,"Aonach Mor/Beag col","BM","Low",NA,"-3.7",40,5,90,"0 - None","0",50,10,0,0,-3.7,140,12,1.5,2,40,0,3,0,1,0,-2.7
2024-01-10 12:00:00,"Lochaber","NN167722",-0.553134102580885,1.95874701925493,"670",NA,0,"Ben Nevis: near CIC Hut","GM","Low","Low","0",70,5,0,"0 - None","0",0,0,0,0,-3.3,104,8,NA,NA,40,0,3,0,2,0,0
2024-01-11 12:00:00,"Lochaber","NN194730",-0.545911398082989,1.9831413449776,"1200",80,25,"Top of Summit Gully, Aonach Mor","BF","Low","Low","5",60,10,0,"0 - None","0",100,1,0,0,2.5,97,13,0.8,2,40,0,3,0,1,0,-3.8
2024-01-12 12:00:00,"Lochaber","NN191741",-0.53603327128787,1.98041493358947,"1190",320,20,"Top of ski area, Aonach Mor","BF","Low","Low","3.5",220,10,0,"0 - None","0",63,2,0,0,5.2,145,9,1.6,3,40,0,3,10,1,0,-6.2
2024-01-13 12:10:00,"Lochaber","NN188741",-0.536037276372283,1.97770329822157,"1050",0,23,"Aonach Mor","BM","Low","Low","-2",350,10,100,"2 - Trace","0",43,2,0,0,-3,270,18,1,3,40,0,3,10,1,0,-0.7
2024-01-14 11:35:00,"Lochaber","NN167721",-0.554032474164773,1.95874833922577,"740",300,25,"Ben Nevis, CIC hut area","BM","Low","Low","-2",340,12,100,"2 - Trace","0",33,0,0,0,-5.3,325,15,1.4,1,42,0,3,0,1,0,-0.3
2024-01-15 11:10:00,"Lochaber","NN188740",-0.536935646531931,1.9777046402697,"1120",200,10,"Aonach Mor","BM","Moderate","Moderate","-9.5",330,7,90,"4 - Light Showers","0",22,10,0,0,-9.2,339,19,6.1,3,44,0,4,0,1,0,-7.1
2024-01-16 11:10:00,"Lochaber","NN195747",-0.530637694089905,1.98402235890759,"1070",60,38,"Aonach Mor","RB/BM","Considerable -","Considerable -","-5.8",230,15,100,"6 - Snow Showers","1",140,20,0,0,-7,230,28,1,3,48,0,4,0,1,0,-6.4
2024-01-17 12:10:00,"Lochaber","NN194734",-0.542317885047311,1.9831359786977,"1200",140,20,"Aonach Mor","RB/BM","Considerable -","Considerable -","-9.6",300,15,40,"0 - None","1",140,30,0,0,-9.6,270,15,1.6,1,54,0,4,0,1,0,-9.1
2024-01-18 11:50:00,"Lochaber","NN193745",-0.5324371139344,1.98221730508518,"1130",110,35,"Aonach an Nid","KM","Considerable +","Considerable +","-8.2",270,15,40,"2 - Trace","1",100,25,0,0,-7.9,310,15,1.3,1,54,0,4,0,1,0,-8.6
2024-01-19 12:15:00,"Lochaber","NN144675",-0.595387721231605,1.93801840155093,"0",NA,0,"Glen Nevis","KM","Considerable +","Considerable -","2.1",260,15,100,"6 - Snow Showers","1",0,0,0,0,-3.5,255,28,NA,NA,56,0,4,0,2,0,0
2024-01-20 11:00:00,"Lochaber","NN195747",-0.530637694089905,1.98402235890759,"1100",240,15,"Top of Winger Wall, Aonach Mor","BF","Considerable -","Considerable +","0.4",240,30,100,"4 - Light Showers","0",210,2,0,1,0.2,221,51,3.3,2,62,0,4,0,1,0,-3.3
2024-01-21 11:30:00,"Lochaber","NN169721",-0.554029849609899,1.96055612106699,"750",340,30,"Below Douglas Boulder","BF","Considerable -","Moderate","0.5",60,10,100,"6 - Snow Showers","1",59,10,0,1,-1.7,213,42,0,2,66,0,4,0,1,0,0
2024-01-22 14:23:00,"Lochaber","NN170718",-0.556723659140616,1.96146397446503,"830",360,20,"Below NE Buttress, Ben Nevis","BF","Considerable -","Considerable -","0",320,30,100,"4 - Light Showers","0",45,1,0,0,-2.7,224,54,0.2,2,72,0,4,5,1,0,0
2024-01-23 11:00:00,"Lochaber","NN167720",-0.55493084635512,1.95874965871308,"750",340,15,"Ben Nevis, CIC hut area","BM","Moderate","Moderate","1.4",160,30,100,"6 - Snow Showers","0",73,5,0,0,1.4,231,39,0,1,76,0,4,0,10,0,0
2024-01-24 11:30:00,"Lochaber","NN162712",-0.562124374856116,1.95424071503378,"930",110,30,"Coire na Ciste, Ben Nevis","BF","Moderate","Moderate","0.7",60,15,100,"4 - Light Showers","0",180,5,0,1,-0.9,237,49,0,2,82,0,4,0,2,0,0
2024-01-25 11:15:00,"Lochaber","NN188742",-0.535138906823572,1.97770195568525,"1050",350,25,"Aonach Mor","BM","Moderate","Considerable -","2",180,25,100,"4 - Light Showers","0",124,5,0,1,2.6,218,33,0.1,1,86,0,4,5,2,0,-0.1
2024-01-26 10:00:00,"Lochaber","NN196751",-0.527042877081814,1.98492082911664,"870",40,30,"Aonach Mor","BM","Considerable -","Considerable -","-1.8",250,30,50,"6 - Snow Showers","1",115,20,0,0,-3.2,230,38,1.5,2,90,0,4,0,2,0,-1.9
2024-01-27 11:20:00,"Lochaber","NN168722",-0.553132790125979,1.95965090957129,"726",NA,0,"Above CIC hut Ben Nevis","GP","Moderate","Moderate","3.3",290,35,100,"6 - Snow Showers","0",0,0,0,1,0.3,226,51,NA,NA,96,0,4,0,2,0,0
2024-01-28 11:40:00,"Lochaber","NN178700",-0.57288406340644,1.96871888675583,"577",NA,0,"Meall Cumhann","GP","Low","Low","12.4",200,30,70,"0 - None","0",0,0,0,1,8.3,210,51,NA,NA,102,0,4,0,2,0,0
2024-01-29 12:15:00,"Lochaber","NN194729",-0.546809777863719,1.9831426853237,"1199",70,10,"Aonach Mor, Top of Summit Gully","GP","Low","Low","-2.3",310,5,80,"0 - None","0",23,0,0,0,-5.4,231,30,2.7,1,102,0,4,0,1,0,-2.4
2024-01-30 10:50:00,"Lochaber","NN260756",-0.522463625053246,2.04276166578139,"955",140,25,"Stob Coire Gaibhre","GP","Moderate","Moderate","0",240,25,95,"4 - Light Showers","0",18,0,0,0,-1.7,136,10,1,1,102,0,4,0,1,0,-1.4
2024-01-31 12:00:00,"Lochaber","NN189740",-0.536934312600066,1.97860851935028,"1130",NA,0,"Aonach Mor weather station","BM","Moderate","Considerable -","1.3",220,73,0,"6 - Snow Showers","1",0,0,0,1,1.3,219,56,NA,NA,106,0,4,0,2,0,0
2024-02-01 10:30:00,"Lochaber","NN188743",-0.534240537886019,1.97770061266072,"1000",30,30,"Goose Gully, Aonach Mor","BF","Considerable +","Moderate","0",280,10,100,"6 - Snow Showers","1",280,15,0,0,-0.6,247,32,0.8,1,112,0,6,0,1,0,-0.7
2024-02-02 10:10:00,"Lochaber","NN195752",-0.526145853815416,1.98401560514386,"855",75,30,"Aonach Mor, Nid Area","GP","Moderate","Low","4.6",200,25,100,"0 - None","0",120,8,0,1,3.8,225,46,0,1,118,0,6,0,10,0,0
2024-02-03 12:10:00,"Lochaber","NN159721",-0.554042948126061,1.95151721143487,"1103",113,20,"Coire na Ciste, Ben Nevis","GP","Moderate","Moderate","-1.4",15,15,100,"6 - Snow Showers","1",56,5,0,0,-1.5,236,40,1,2,118,0,6,0,1,0,-0.1
2024-02-04 12:20:00,"Lochaber","NN153619",-0.64568714193425,1.94622510779991,"868",166,15,"Carn Beag Dearg","GP","Moderate","Low","0.8",260,30,100,"6 - Snow Showers","0",41,1,0,1,-0.2,240,41,0,3,124,0,6,0,10,0,0
2024-02-05 12:00:00,"Lochaber","NN189740",-0.536934312600066,1.97860851935028,"1130",NA,0,"Aonach Mor Weather station","GP","Low","Low","2.9",240,42,100,"0 - None","0",0,0,0,1,2.9,237,45,NA,NA,130,0,6,0,2,0,0
2024-02-06 11:00:00,"Lochaber","NN189743",-0.534239202498157,1.97860448989914,"1030",340,30,"Goose Gully, Aonach Mor","BF","Moderate","Moderate","-2.7",260,10,100,"4 - Light Showers","0",110,1,0,0,-4.1,240,35,2.2,2,130,0,6,5,1,0,-0.1
2024-02-07 10:45:00,"Lochaber","NN194724",-0.551301685887128,1.98314937971074,"1160",130,20,"Above Aonach Mor/Beag col","BF","Low","Low","-5.8",300,8,90,"4 - Light Showers","0",24,10,0,0,-6.3,272,15,2.4,2,134,0,6,0,2,0,-5.1
2024-02-08 12:00:00,"Lochaber","NN174716",-0.558515161469439,1.96508218939601,"900",20,15,"Coire Leis, Ben Nevis","BF","Low","Low","-5.6",240,20,30,"0 - None","0",60,5,0,0,-7.9,173,11,3.5,3,138,0,6,0,1,0,-3.3
2024-02-09 12:19:00,"Lochaber","NN185742",-0.535142907864219,1.97499032206251,"1115",270,37,"W side Aonach Mor","MB/MD","Low","Moderate","-3",270,40,100,"2 - Trace","1",20,15,0,0,-7,270,50,1.2,1,138,0,6,10,1,0,-2.3
2024-02-10 12:00:00,"Lochaber","NN192743",-0.534235192666269,1.98131612154969,"1140",340,20,"Above Warrens, Aonach Mor","BF","Moderate","Considerable -","-3.2",50,10,100,"6 - Snow Showers","0",70,15,0,0,-3.2,151,17,0.7,2,140,0,6,0,1,0,-3.4
2024-02-11 11:30:00,"Lochaber","NN192744",-0.533336822397448,1.98131477557896,"1140",340,25,"Above Warrens ski run, Aonach Mor","BF","Considerable +","Considerable +","-1.1",200,10,100,"4 - Light Showers","0",95,15,0,0,-1.5,183,17,2.8,3,146,0,6,0,1,0,-4
2024-02-12 11:30:00,"Lochaber","NN192744",-0.533336822397448,1.98131477557896,"1140",350,20,"Aonach Mor","MB/BF","Considerable +","Considerable +","-2.9",220,15,100,"6 - Snow Showers","1",60,15,0,0,-3.7,220,25,0.8,2,150,0,6,0,1,0,-3.2
2024-02-13 11:30:00,"Lochaber","NN188741",-0.536037276372283,1.97770329822157,"1100",340,15,"Aonach Mor","BF/MB","Considerable -","Moderate","-2.2",220,10,90,"8 - Snow","1",160,10,0,0,-2.6,231,34,1.1,2,156,0,6,5,1,0,-3.1
2024-02-14 11:00:00,"Lochaber","NN162717",-0.557632507736156,1.95423414730392,"1000",50,20,"Coire na Ciste, Ben Nevis","BF","Considerable -","Moderate","1.7",300,5,100,"0 - None","0",110,20,0,0,-0.4,211,17,1.2,2,164,0,6,0,1,0,-1.2
2024-02-15 10:00:00,"Lochaber","NN194733",-0.5432162623927,1.983137321002,"1200",100,15,"Top of Spikes Gully, Aonach Mor","BF","Moderate","Low","3.4",250,10,100,"0 - None","0",300,15,0,0,4.4,192,23,0,2,164,0,8,0,2,0,0
2024-02-16 12:00:00,"Lochaber","NN189740",-0.536934312600066,1.97860851935028,"1150",350,15,"Aonach Mor","BM","Low","Low","1.7",270,5,100,"0 - None","0",70,3,0,0,1.6,235,17,0,1,164,0,8,0,2,0,0
2024-02-17 11:15:00,"Lochaber","NN162719",-0.555835765125549,1.95423151683495,"950",110,30,"Coire na Ciste, Ben Nevis","BM","Low","Low","2.7",140,10,100,"0 - None","0",41,5,0,0,2.3,201,18,0,2,164,0,8,0,2,0,0
2024-02-18 11:25:00,"Lochaber","NN194746",-0.5315374044987,1.98311983286162,"1075",100,38,"Aonach Mor","BM","Low","Low","2.5",0,10,100,"0 - None","0",38,3,0,1,2.2,224,27,0,2,164,0,8,0,2,0,0
2024-02-19 11:35:00,"Lochaber","NN189741",-0.536035941955084,1.97860717668832,"1115",340,25,"Aonach Mor","BM","Low","Low","0.2",270,30,100,"2 - Trace","0",55,1,0,0,-0.2,233,31,0,2,164,0,8,5,1,0,0
